id,status_pred,prob
50183,1,0.897
50184,1,0.5605
50185,0,0.4306
50186,0,0.4092
50187,1,0.8324
50188,0,0.0462
50189,0,0.0005
50190,0,0.0196
50191,1,0.7463
50192,1,0.8644
50193,0,0.098
50194,0,0.3884
50195,1,0.7352
50196,1,0.8398
50197,1,0.7727
50198,0,0.3336
50199,1,0.8336
50200,0,0.0637
50201,1,0.7385
50202,1,0.7256
50203,0,0.234
50204,0,0.1488
50205,0,0.0347
50206,1,0.7177
50207,1,0.9516
50208,0,0.2035
50209,1,0.5345
50210,0,0.2023
50211,0,0.2377
50212,0,0.0148
50213,0,0.0559
50214,0,0.0179
50215,1,0.8187
50216,0,0.1413
50217,0,0.1378
50218,1,0.5341
50219,1,0.5278
50220,1,0.7803
50221,0,0.1057
50222,0,0.3217
50223,1,0.5823
50224,1,0.8831
50225,0,0.0692
50226,0,0.075
50227,0,0.0455
50228,1,0.6716
50229,0,0.1859
50230,0,0.1729
50231,0,0.0
50232,1,0.8918
50233,1,0.9533
50234,1,0.6221
50235,1,0.7269
50236,0,0.0387
50237,1,0.9774
50238,0,0.2272
50239,0,0.0533
50240,0,0.0917
50241,1,0.941
50242,1,0.6946
50243,1,0.9071
50244,0,0.0769
50245,1,0.7489
50246,1,0.9094
50247,0,0.0906
50248,1,0.9839
50249,0,0.0126
50250,1,0.8384
50251,1,0.8498
50252,0,0.0833
50253,0,0.0043
50254,1,0.6503
50255,0,0.1014
50256,0,0.2567
50257,0,0.307
50258,1,0.9503
50259,0,0.2839
50260,0,0.2927
50261,0,0.3141
50262,1,0.814
50263,0,0.2117
50264,0,0.2785
50265,0,0.096
50266,0,0.0107
50267,1,0.9781
50268,0,0.008
50269,0,0.3237
50270,0,0.496
50271,0,0.1211
50272,0,0.4779
50273,1,0.9668
50274,0,0.3458
50275,1,0.907
50276,1,0.7353
50277,0,0.294
50278,0,0.0113
50279,0,0.0985
50280,0,0.1176
50281,0,0.052
50282,1,0.6295
50283,1,0.8931
50284,0,0.0396
50285,0,0.3293
50286,0,0.2424
50287,0,0.4192
50288,1,0.8058
50289,0,0.1112
50290,0,0.2064
50291,0,0.1432
50292,0,0.4342
50293,0,0.1133
50294,0,0.0195
50295,0,0.0847
50296,1,0.5329
50297,0,0.2466
50298,1,0.7517
50299,1,0.8235
50300,0,0.417
50301,1,0.584
50302,0,0.0809
50303,1,0.8919
50304,0,0.1125
50305,1,0.644
50306,1,0.8131
50307,0,0.063
50308,0,0.0607
50309,0,0.2224
50310,1,0.5708
50311,0,0.2273
50312,1,0.5048
50313,1,0.8683
50314,1,0.8436
50315,0,0.0256
50316,0,0.2686
50317,0,0.1283
50318,0,0.0303
50319,1,0.5817
50320,0,0.1563
50321,0,0.4598
50322,0,0.0065
50323,0,0.1469
50324,0,0.1806
50325,0,0.3276
50326,0,0.0359
50327,0,0.3527
50328,0,0.0196
50329,1,0.6761
50330,1,0.9899
50331,1,0.5253
50332,1,0.9729
50333,0,0.0002
50334,1,0.8875
50335,0,0.0224
50336,0,0.2927
50337,1,0.7145
50338,0,0.3963
50339,1,0.9649
50340,0,0.0996
50341,1,0.6738
50342,0,0.0989
50343,1,0.5428
50344,0,0.0903
50345,0,0.0329
50346,0,0.4107
50347,0,0.0014
50348,0,0.0294
50349,1,0.5535
50350,0,0.3335
50351,1,0.5286
50352,1,0.6861
50353,0,0.1317
50354,0,0.0483
50355,0,0.4251
50356,0,0.0768
50357,0,0.4683
50358,1,0.9787
50359,1,0.5838
50360,0,0.0405
50361,1,0.8361
50362,0,0.1508
50363,0,0.3492
50364,0,0.3489
50365,1,0.8452
50366,0,0.115
50367,0,0.0074
50368,1,0.804
50369,0,0.0343
50370,0,0.0456
50371,0,0.0111
50372,0,0.227
50373,1,0.6957
50374,0,0.0004
50375,1,0.728
50376,1,0.599
50377,0,0.1168
50378,0,0.1895
50379,1,0.5376
50380,0,0.0132
50381,1,0.8971
50382,1,0.6846
50383,0,0.0473
50384,1,0.8798
50385,1,0.5672
50386,1,0.9446
50387,1,0.9062
50388,1,0.9825
50389,0,0.422
50390,0,0.0049
50391,0,0.0718
50392,0,0.0358
50393,1,0.8874
50394,1,0.7731
50395,1,0.5598
50396,0,0.3389
50397,0,0.0895
50398,0,0.4965
50399,0,0.4582
50400,0,0.1236
50401,0,1e-04
50402,0,0.2339
50403,0,0.1212
50404,0,0.1185
50405,0,0.2542
50406,1,0.6861
50407,0,0.271
50408,0,0.1396
50409,1,0.6916
50410,1,0.8275
50411,0,0.3539
50412,1,0.7202
50413,1,0.8774
50414,0,0.1308
50415,1,0.8657
50416,1,0.8248
50417,0,0.022
50418,0,0.0003
50419,0,0.066
50420,0,0.0187
50421,1,0.9673
50422,0,0.1139
50423,0,0.0298
50424,1,0.8334
50425,1,0.7825
50426,0,0.1056
50427,0,0.0447
50428,0,0.089
50429,0,0.0558
50430,0,0.4388
50431,0,0.057
50432,1,0.9002
50433,1,0.8687
50434,0,0.1448
50435,1,0.7526
50436,1,0.9298
50437,0,0.195
50438,0,0.1703
50439,0,0.0528
50440,1,0.5233
50441,1,0.5944
50442,0,0.0003
50443,1,0.755
50444,1,0.9284
50445,1,0.5365
50446,0,0.3232
50447,0,0.0365
50448,0,0.004
50449,0,0.4249
50450,0,0.0009
50451,0,0.1657
50452,0,0.1823
50453,1,0.9326
50454,0,0.0736
50455,1,0.9397
50456,0,0.3083
50457,0,0.0539
50458,1,0.9696
50459,1,0.6928
50460,1,0.5647
50461,0,0.1426
50462,1,0.7066
50463,1,0.8835
50464,1,0.5783
50465,0,0.085
50466,0,0.0283
50467,0,0.4143
50468,0,0.0743
50469,0,0.0049
50470,0,0.0106
50471,0,0.0718
50472,0,0.0188
50473,0,0.0012
50474,1,0.7283
50475,0,0.366
50476,0,0.0177
50477,0,0.0372
50478,0,0.128
50479,1,0.965
50480,1,0.9294
50481,0,0.0886
50482,1,0.9401
50483,0,0.3521
50484,1,0.6463
50485,0,0.072
50486,0,0.4103
50487,0,0.0583
50488,0,0.3389
50489,0,0.1279
50490,0,0.2365
50491,1,0.9043
50492,1,0.7064
50493,1,0.7426
50494,1,0.817
50495,0,0.1218
50496,1,0.8097
50497,1,0.779
50498,1,0.8078
50499,1,0.7351
50500,1,0.7812
50501,0,0.3105
50502,0,0.2033
50503,1,0.829
50504,1,0.6261
50505,0,0.2696
50506,0,0.3465
50507,0,0.4277
50508,0,0.2734
50509,0,0.0003
50510,0,0.2501
50511,0,0.4857
50512,0,0.3044
50513,1,0.7691
50514,0,0.049
50515,0,0.0849
50516,1,0.8164
50517,0,0.0667
50518,0,0.3875
50519,1,0.9483
50520,1,0.7109
50521,1,0.8271
50522,1,0.8704
50523,0,0.3438
50524,0,0.0049
50525,0,0.0119
50526,0,0.0826
50527,0,0.0624
50528,1,0.5891
50529,1,0.7598
50530,0,0.2373
50531,0,0.0308
50532,0,0.2166
50533,1,0.9039
50534,1,0.7472
50535,0,0.1156
50536,0,0.0365
50537,0,0.0792
50538,0,0.0148
50539,0,0.1505
50540,1,0.7886
50541,1,0.7607
50542,1,0.6682
50543,0,0.0063
50544,0,0.1214
50545,0,0.2119
50546,1,0.6236
50547,1,0.7207
50548,0,0.4039
50549,0,0.4851
50550,1,0.7875
50551,1,0.9626
50552,1,0.5514
50553,1,0.5927
50554,0,0.2544
50555,1,0.5038
50556,1,0.743
50557,1,0.9112
50558,0,0.3993
50559,0,0.1991
50560,0,0.0708
50561,0,0.1116
50562,0,0.1948
50563,1,0.8911
50564,0,0.0058
50565,1,0.9265
50566,0,0.0068
50567,0,0.0595
50568,0,0.4042
50569,1,0.942
50570,0,0.1078
50571,1,0.5186
50572,0,0.0039
50573,0,0.1085
50574,1,0.6698
50575,0,0.3824
50576,0,0.1966
50577,0,0.0245
50578,1,0.9477
50579,0,0.2895
50580,0,0.2129
50581,1,0.9381
50582,0,0.0927
50583,1,0.7353
50584,0,0.0136
50585,0,0.0002
50586,1,0.5519
50587,1,0.8429
50588,1,0.8845
50589,0,0.4028
50590,0,0.4078
50591,0,0.3679
50592,0,0.1876
50593,0,0.3111
50594,0,0.0913
50595,0,0.0062
50596,1,0.5878
50597,1,0.5058
50598,0,0.4827
50599,0,0.0222
50600,0,0.2337
50601,0,0.0348
50602,0,0.028
50603,1,0.9762
50604,1,0.9191
50605,0,0.3725
50606,1,0.5847
50607,0,0.4916
50608,1,0.5212
50609,1,0.8231
50610,1,0.873
50611,0,0.0309
50612,1,0.8522
50613,1,0.5323
50614,1,0.8496
50615,1,0.5998
50616,0,0.163
50617,0,0.0179
50618,0,0.0507
50619,0,0.0006
50620,1,0.8899
50621,0,0.0831
50622,0,0.1682
50623,0,0.0746
50624,1,0.8406
50625,0,0.1264
50626,1,0.9576
50627,0,0.3917
50628,0,0.1718
50629,1,0.7875
50630,0,0.1897
50631,0,0.1599
50632,0,0.3685
50633,0,0.0237
50634,0,0.1888
50635,0,0.4886
50636,1,0.9309
50637,0,0.0365
50638,0,0.0813
50639,1,0.534
50640,1,0.9094
50641,0,0.1301
50642,0,0.175
50643,1,0.696
50644,1,0.9201
50645,1,0.849
50646,0,0.0312
50647,0,0.0633
50648,0,0.4394
50649,1,0.8807
50650,0,0.0343
50651,1,0.7087
50652,1,0.5772
50653,0,0.4241
50654,0,0.3451
50655,1,0.9097
50656,0,0.0041
50657,0,0.1239
50658,0,0.0379
50659,0,0.0028
50660,0,0.0669
50661,1,0.8367
50662,0,0.0544
50663,0,0.0831
50664,0,0.2522
50665,0,0.1943
50666,0,0.0315
50667,0,0.04
50668,0,0.449
50669,1,0.848
50670,0,0.0478
50671,0,0.4171
50672,0,0.2397
50673,0,0.0594
50674,0,0.3759
50675,0,0.004
50676,0,0.1067
50677,0,0.1249
50678,0,0.0578
50679,1,0.9611
50680,1,0.7767
50681,1,0.9847
50682,0,0.0417
50683,1,0.6269
50684,0,0.0099
50685,1,0.9163
50686,0,0.3152
50687,1,0.7611
50688,0,0.4432
50689,0,0.0453
50690,0,0.049
50691,0,0.1376
50692,0,0.3496
50693,0,0.2032
50694,0,0.182
50695,0,0.2075
50696,0,0.2427
50697,1,0.6307
50698,1,0.8869
50699,0,0.196
50700,0,0.0905
50701,1,0.8188
50702,0,0.2245
50703,1,0.6269
50704,0,0.0652
50705,0,0.3259
50706,0,0.4465
50707,0,0.0015
50708,1,0.8825
50709,1,0.5685
50710,1,0.887
50711,0,0.2754
50712,0,0.3706
50713,1,0.78
50714,1,0.7372
50715,0,0.1919
50716,0,0.226
50717,0,0.3775
50718,0,0.0663
50719,1,0.8798
50720,1,0.7431
50721,0,0.2276
50722,0,0.1997
50723,1,0.8391
50724,1,0.6592
50725,0,0.3981
50726,1,0.8027
50727,1,0.5877
50728,1,0.7708
50729,1,0.9832
50730,1,0.5966
50731,0,0.0372
50732,0,0.4773
50733,1,0.8746
50734,0,0.0273
50735,0,0.4213
50736,1,0.5053
50737,0,0.0142
50738,1,0.6341
50739,1,0.9092
50740,0,0.2147
50741,1,0.5449
50742,0,0.3236
50743,1,0.747
50744,0,0.3931
50745,0,0.0027
50746,0,0.1311
50747,0,0.0564
50748,0,0.2364
50749,0,0.1614
50750,0,0.0284
50751,1,0.8577
50752,1,0.5752
50753,0,0.0264
50754,0,0.1281
50755,1,0.6843
50756,1,0.5663
50757,1,0.7152
50758,0,0.0289
50759,0,0.4148
50760,0,0.2827
50761,0,0.1519
50762,0,0.0
50763,0,0.1124
50764,0,0.0747
50765,1,0.9044
50766,1,0.6233
50767,0,0.0026
50768,0,0.2976
50769,0,0.0041
50770,0,0.2309
50771,0,0.0065
50772,0,0.0193
50773,0,0.0392
50774,0,0.1559
50775,0,0.0
50776,0,1e-04
50777,1,0.5486
50778,1,0.9303
50779,0,0.308
50780,0,0.0341
50781,1,0.7347
50782,0,0.1292
50783,0,0.0341
50784,0,0.0024
50785,0,0.1811
50786,0,0.3534
50787,1,0.9829
50788,0,0.2552
50789,0,0.1097
50790,1,0.9306
50791,0,0.1231
50792,0,0.2724
50793,0,0.112
50794,1,0.516
50795,0,0.4552
50796,1,0.949
50797,0,0.0604
50798,0,0.1837
50799,0,0.2203
50800,0,0.038
50801,1,0.9634
50802,0,0.1038
50803,0,0.161
50804,1,0.8141
50805,0,0.2781
50806,0,0.0659
50807,1,0.5788
50808,1,0.7429
50809,0,0.0031
50810,0,0.0057
50811,0,0.0026
50812,1,0.9071
50813,0,0.0617
50814,1,0.8453
50815,0,0.0047
50816,0,0.2093
50817,1,0.9901
50818,0,0.3106
50819,0,0.0671
50820,1,0.9631
50821,1,0.968
50822,0,0.3331
50823,0,0.1278
50824,1,0.8377
50825,0,0.2996
50826,0,0.0171
50827,1,0.5526
50828,0,0.0977
50829,0,0.0335
50830,0,0.1278
50831,0,0.0022
50832,0,0.3006
50833,0,0.1115
50834,0,0.0406
50835,1,0.9221
50836,0,0.1639
50837,1,0.9561
50838,0,0.1706
50839,1,0.5138
50840,1,0.5873
50841,1,0.9068
50842,0,0.0108
50843,1,0.9678
50844,0,0.0008
50845,0,0.0054
50846,0,0.0557
50847,0,0.4194
50848,0,0.4096
50849,1,0.6486
50850,0,0.1503
50851,1,0.8237
50852,0,0.2282
50853,0,0.1877
50854,0,0.1013
50855,1,0.9555
50856,0,0.0037
50857,1,0.8875
50858,0,0.0142
50859,0,0.4634
50860,1,0.8731
50861,0,0.3401
50862,0,0.0024
50863,0,0.2083
50864,1,0.6284
50865,0,0.1547
50866,1,0.9149
50867,0,0.4635
50868,1,0.8905
50869,1,0.9054
50870,0,0.4418
50871,0,0.4781
50872,0,0.4996
50873,1,0.6058
50874,0,0.0365
50875,1,0.7066
50876,0,0.1179
50877,1,0.5872
50878,0,0.0289
50879,0,0.1239
50880,1,0.9294
50881,0,0.2877
50882,1,0.8839
50883,0,0.1722
50884,1,0.5639
50885,0,0.1311
50886,0,0.3648
50887,0,0.3194
50888,1,0.845
50889,0,0.01
50890,0,0.0493
50891,1,0.8867
50892,1,0.851
50893,0,0.1372
50894,0,0.0046
50895,0,0.2844
50896,1,0.565
50897,1,0.648
50898,0,0.2702
50899,0,0.0052
50900,0,0.2085
50901,0,0.0788
50902,0,0.2405
50903,1,0.8413
50904,1,0.7314
50905,0,0.061
50906,1,0.924
50907,0,0.1531
50908,1,0.6403
50909,0,0.4132
50910,0,0.0002
50911,1,0.9315
50912,1,0.8462
50913,0,0.2964
50914,1,0.7538
50915,0,0.0422
50916,1,0.9095
50917,1,0.6856
50918,0,0.2426
50919,0,1e-04
50920,0,0.1261
50921,0,0.1988
50922,0,0.0833
50923,0,0.2012
50924,0,0.2058
50925,1,0.742
50926,0,0.0668
50927,1,0.9426
50928,0,0.1005
50929,0,0.1358
50930,0,0.0306
50931,1,0.5255
50932,0,0.3793
50933,0,0.0699
50934,1,0.5888
50935,0,0.0343
50936,1,0.9391
50937,0,0.03
50938,0,0.1177
50939,1,0.8497
50940,1,0.8656
50941,0,1e-04
50942,1,0.804
50943,0,0.087
50944,0,0.1021
50945,0,0.035
50946,0,0.065
50947,0,0.351
50948,0,0.0161
50949,0,0.0342
50950,1,0.8756
50951,0,0.0934
50952,0,0.4907
50953,0,0.004
50954,0,0.0062
50955,1,0.8438
50956,0,0.0876
50957,0,0.2777
50958,1,0.7851
50959,0,0.2761
50960,0,0.3086
50961,1,0.8087
50962,1,0.5082
50963,0,0.2378
50964,0,0.3067
50965,0,0.3542
50966,0,0.0064
50967,0,0.0444
50968,0,0.1208
50969,0,0.0224
50970,0,0.0325
50971,0,0.2659
50972,0,0.0038
50973,1,0.8506
50974,1,0.642
50975,1,0.687
50976,0,0.0359
50977,0,0.0121
50978,0,0.0002
50979,0,0.1039
50980,1,0.9373
50981,0,0.1189
50982,1,0.8966
50983,0,0.3645
50984,1,0.9235
50985,0,0.0059
50986,0,0.0053
50987,1,0.9532
50988,0,0.0347
50989,0,0.2526
50990,0,0.2218
50991,1,0.9754
50992,1,0.7807
50993,0,0.0354
50994,0,0.1268
50995,0,0.054
50996,0,0.019
50997,0,0.4631
50998,0,0.1312
50999,1,0.9492
51000,1,0.8953
51001,0,0.4011
51002,1,0.7844
51003,0,0.1784
51004,0,0.4323
51005,0,0.214
51006,0,0.0133
51007,0,0.1715
51008,0,0.0975
51009,0,0.1954
51010,0,0.4993
51011,1,0.8246
51012,0,0.0467
51013,0,0.0401
51014,0,0.2622
51015,1,0.806
51016,0,0.0006
51017,0,0.0864
51018,0,0.3298
51019,1,0.864
51020,1,0.9671
51021,0,0.1214
51022,1,0.8521
51023,1,0.6705
51024,1,0.8464
51025,0,0.1502
51026,0,0.1922
51027,1,0.9346
51028,1,0.8647
51029,1,0.8546
51030,1,0.9621
51031,0,0.1606
51032,0,0.0002
51033,0,0.0778
51034,0,0.3904
51035,0,0.3249
51036,1,0.6912
51037,0,0.0046
51038,1,0.6919
51039,0,0.1043
51040,0,0.0161
51041,0,0.0632
51042,0,0.301
51043,0,0.418
51044,0,0.0812
51045,0,0.0026
51046,0,0.0365
51047,0,0.1959
51048,0,0.0037
51049,0,0.0878
51050,1,0.8591
51051,0,0.4133
51052,0,0.0819
51053,0,0.1228
51054,1,0.9309
51055,1,0.9621
51056,1,0.9564
51057,1,0.6974
51058,0,0.0995
51059,0,0.1883
51060,1,0.8661
51061,1,0.8108
51062,0,0.4487
51063,1,0.8566
51064,0,0.0725
51065,0,0.0548
51066,0,0.0255
51067,0,0.1278
51068,0,0.1776
51069,1,0.7392
51070,0,0.022
51071,1,0.6144
51072,0,0.396
51073,0,0.252
51074,0,0.153
51075,1,0.9835
51076,0,0.1942
51077,0,0.0357
51078,0,0.0295
51079,0,0.2951
51080,1,0.8064
51081,0,0.3471
51082,0,0.0105
51083,1,0.6041
51084,0,0.1597
51085,1,0.7363
51086,0,0.0413
51087,0,0.1653
51088,0,0.192
51089,1,0.5932
51090,0,0.0
51091,0,0.0381
51092,1,0.677
51093,0,0.3255
51094,0,0.1971
51095,1,0.8451
51096,1,0.9438
51097,0,0.3638
51098,0,0.121
51099,0,0.0835
51100,0,0.0714
51101,0,0.0905
51102,0,0.3221
51103,1,0.6077
51104,1,0.927
51105,0,0.239
51106,0,0.1046
51107,0,0.0594
51108,0,0.1409
51109,1,0.8027
51110,0,0.1175
51111,1,0.7707
51112,0,0.1956
51113,1,0.8761
51114,0,0.0176
51115,0,0.2327
51116,1,0.9625
51117,0,0.0266
51118,1,0.7566
51119,1,0.6996
51120,0,0.0222
51121,0,0.0487
51122,1,0.5558
51123,1,0.5156
51124,0,0.4281
51125,0,0.0309
51126,1,0.9469
51127,0,0.063
51128,0,0.2556
51129,0,0.3588
51130,0,0.0353
51131,0,0.048
51132,0,0.1231
51133,1,0.877
51134,1,0.7057
51135,0,0.0405
51136,0,0.1208
51137,1,0.9606
51138,0,0.1089
51139,0,0.0069
51140,0,0.4855
51141,0,0.3832
51142,0,0.3042
51143,0,0.3286
51144,1,0.8265
51145,0,0.2035
51146,0,0.0162
51147,0,0.0334
51148,0,0.002
51149,0,0.1369
51150,1,0.679
51151,1,0.9848
51152,1,0.7309
51153,0,0.1034
51154,0,0.0409
51155,1,0.9911
51156,0,0.0034
51157,1,0.7731
51158,0,0.49
51159,0,0.003
51160,1,0.7591
51161,0,1e-04
51162,0,0.0436
51163,1,0.579
51164,0,0.3818
51165,0,0.1315
51166,1,0.725
51167,1,0.8913
51168,1,0.7193
51169,0,0.0629
51170,0,0.1365
51171,1,0.874
51172,0,0.001
51173,0,0.1812
51174,1,0.9438
51175,1,0.6843
51176,0,0.0384
51177,1,0.5047
51178,0,0.3517
51179,0,0.051
51180,0,0.3817
51181,0,0.0097
51182,0,0.0326
51183,0,0.2772
51184,1,0.724
51185,0,0.1446
51186,0,0.1969
51187,1,0.9043
51188,0,0.1709
51189,0,0.201
51190,1,0.9669
51191,1,0.9702
51192,1,0.6745
51193,0,0.1242
51194,0,0.1379
51195,1,0.9715
51196,1,0.7211
51197,0,0.1943
51198,0,0.0352
51199,0,0.0983
51200,0,0.0064
51201,0,0.0875
51202,1,0.9807
51203,1,0.6291
51204,0,0.0927
51205,1,0.505
51206,1,0.6597
51207,0,0.1336
51208,1,0.9142
51209,0,0.0064
51210,0,0.0134
51211,0,0.0574
51212,1,0.7416
51213,0,0.4306
51214,0,0.0021
51215,0,0.4527
51216,1,0.7123
51217,1,0.5581
51218,1,0.8666
51219,0,0.1224
51220,1,0.5773
51221,0,0.0022
51222,0,0.0012
51223,0,0.106
51224,1,0.6672
51225,1,0.6552
51226,1,0.8172
51227,0,0.2197
51228,0,0.0144
51229,0,0.4622
51230,0,0.1019
51231,0,0.0879
51232,0,0.0917
51233,0,0.0159
51234,0,0.1655
51235,0,0.3476
51236,1,0.7264
51237,1,0.6914
51238,1,0.8577
51239,0,0.2082
51240,0,0.003
51241,0,0.1925
51242,1,0.6764
51243,0,0.002
51244,0,0.1903
51245,1,0.7262
51246,0,0.2348
51247,0,0.2469
51248,0,0.0434
51249,0,0.387
51250,1,0.9406
51251,0,0.0014
51252,1,0.9709
51253,1,0.5751
51254,0,0.1652
51255,1,0.8758
51256,1,0.7271
51257,0,0.092
51258,0,0.1201
51259,0,0.1235
51260,0,0.377
51261,1,0.5811
51262,0,0.1593
51263,0,0.4255
51264,1,0.6833
51265,0,0.0851
51266,0,0.0801
51267,1,0.7046
51268,0,0.472
51269,1,0.6835
51270,0,0.0467
51271,0,0.1133
51272,1,0.9567
51273,0,0.0254
51274,1,0.8593
51275,0,0.0425
51276,1,0.9786
51277,0,0.0106
51278,1,0.9601
51279,1,0.9209
51280,1,0.7782
51281,0,0.0009
51282,1,0.8759
51283,1,0.6067
51284,0,0.4261
51285,0,0.0949
51286,1,0.5336
51287,1,0.6148
51288,0,0.003
51289,0,0.001
51290,1,0.6784
51291,0,0.0873
51292,1,0.7873
51293,0,0.0002
51294,1,0.7494
51295,0,0.4413
51296,1,0.6515
51297,1,0.772
51298,0,0.0691
51299,1,0.9545
51300,0,0.0324
51301,0,0.02
51302,0,0.4933
51303,1,0.6147
51304,0,0.0437
51305,1,0.9698
51306,0,0.2151
51307,0,0.1074
51308,0,0.1971
51309,0,0.1927
51310,0,0.0723
51311,0,0.0377
51312,1,0.8051
51313,0,0.343
51314,0,0.0716
51315,0,0.0024
51316,0,0.1062
51317,1,0.8599
51318,1,0.7957
51319,0,0.0492
51320,0,0.0626
51321,0,0.2098
51322,0,0.0341
51323,0,0.07
51324,1,0.5008
51325,1,0.5362
51326,0,0.2948
51327,1,0.8026
51328,0,0.1607
51329,0,0.2528
51330,0,0.4202
51331,1,0.8615
51332,0,0.248
51333,1,0.8631
51334,1,0.5923
51335,0,0.0372
51336,0,0.2892
51337,1,0.6884
51338,0,0.0029
51339,0,0.1907
51340,0,0.0544
51341,0,0.0729
51342,0,0.0978
51343,1,0.8799
51344,1,0.6975
51345,0,0.0549
51346,0,0.3314
51347,1,0.9219
51348,0,0.0574
51349,1,0.8984
51350,1,0.607
51351,1,0.9069
51352,0,0.1078
51353,0,0.1098
51354,0,0.4015
51355,0,0.3957
51356,0,0.0751
51357,0,0.4223
51358,0,0.1122
51359,0,0.1093
51360,0,0.437
51361,0,0.1257
51362,0,0.4562
51363,0,0.0412
51364,0,0.0828
51365,0,0.1171
51366,1,0.8806
51367,1,0.9042
51368,1,0.8512
51369,1,0.9155
51370,0,0.2436
51371,0,0.0737
51372,1,0.6834
51373,0,0.3929
51374,1,0.5521
51375,0,0.2739
51376,0,0.0268
51377,1,0.9188
51378,0,0.0956
51379,1,0.9017
51380,0,0.0144
51381,1,0.9042
51382,0,0.2187
51383,0,0.0033
51384,0,0.1693
51385,0,0.0043
51386,1,0.978
51387,1,0.7768
51388,0,0.321
51389,0,0.2645
51390,0,0.3989
51391,0,0.0218
51392,0,0.3227
51393,1,0.8892
51394,1,0.7464
51395,0,0.1777
51396,1,0.8826
51397,1,0.8866
51398,1,0.5697
51399,1,0.8868
51400,1,0.9242
51401,1,0.7106
51402,0,0.0003
51403,1,0.8129
51404,1,0.9518
51405,0,0.1046
51406,1,0.8627
51407,1,0.8108
51408,1,0.8857
51409,1,0.5906
51410,1,0.94
51411,1,0.5935
51412,0,0.3321
51413,0,0.4625
51414,0,0.0712
51415,0,0.278
51416,0,0.2775
51417,0,0.1028
51418,0,0.0551
51419,0,0.0625
51420,0,0.1119
51421,0,0.0616
51422,1,0.6904
51423,1,0.8157
51424,1,0.9673
51425,1,0.9871
51426,0,0.1574
51427,0,0.0528
51428,0,0.0083
51429,1,0.8556
51430,0,0.2513
51431,0,0.085
51432,1,0.6499
51433,0,0.2033
51434,1,0.8348
51435,0,0.0655
51436,0,0.294
51437,0,0.1716
51438,1,0.5254
51439,0,0.0933
51440,0,0.0213
51441,0,0.3649
51442,0,0.0823
51443,0,0.0423
51444,0,0.2041
51445,1,0.869
51446,0,0.0012
51447,0,0.0058
51448,1,0.8185
51449,0,0.0673
51450,1,0.7674
51451,0,0.0007
51452,1,0.5861
51453,1,0.8963
51454,1,0.7837
51455,1,0.6597
51456,0,0.0372
51457,1,0.8605
51458,0,0.0835
51459,0,0.0626
51460,0,0.3456
51461,0,0.0459
51462,0,0.0571
51463,0,0.0742
51464,0,0.0024
51465,1,0.8979
51466,0,0.1042
51467,1,0.7031
51468,0,0.3935
51469,1,0.8082
51470,0,0.1383
51471,0,0.1069
51472,0,0.1109
51473,0,0.0814
51474,1,0.6618
51475,1,0.9273
51476,0,0.0933
51477,0,0.3793
51478,1,0.7645
51479,0,0.0426
51480,0,0.1011
51481,0,0.0758
51482,0,0.4155
51483,0,0.0716
51484,0,0.0673
51485,1,0.788
51486,1,0.7156
51487,1,0.686
51488,0,0.0008
51489,0,0.0602
51490,0,0.3801
51491,0,0.1762
51492,1,0.6941
51493,0,0.3296
51494,0,0.2797
51495,1,0.9411
51496,1,0.8187
51497,1,0.8446
51498,0,0.0636
51499,0,0.1969
51500,1,0.6819
51501,0,0.0972
51502,0,0.4295
51503,1,0.9489
51504,0,0.0
51505,1,0.7819
51506,1,0.6906
51507,1,0.7944
51508,0,0.0595
51509,1,0.6565
51510,0,0.1562
51511,0,0.0329
51512,1,0.8455
51513,0,0.0511
51514,0,0.2582
51515,0,0.0313
51516,0,0.0379
51517,1,0.5779
51518,0,0.0173
51519,1,0.9481
51520,0,0.211
51521,1,0.9546
51522,0,0.157
51523,0,0.0569
51524,0,0.0072
51525,1,0.889
51526,0,0.284
51527,0,0.0048
51528,1,0.5047
51529,0,0.4755
51530,1,0.9542
51531,0,0.1036
51532,1,0.9677
51533,0,0.1048
51534,0,0.1478
51535,0,0.001
51536,1,0.7783
51537,1,0.6601
51538,0,0.4233
51539,0,0.0352
51540,0,0.195
51541,0,0.0678
51542,0,0.295
51543,0,0.0834
51544,0,0.2696
51545,0,0.0785
51546,1,0.968
51547,1,0.5365
51548,1,0.8227
51549,0,0.0223
51550,1,0.5591
51551,0,0.2218
51552,1,0.8481
51553,0,0.3788
51554,0,0.0329
51555,0,0.3474
51556,0,0.4563
51557,1,0.6657
51558,0,0.0121
51559,1,0.6871
51560,0,0.0049
51561,1,0.9327
51562,0,0.0386
51563,0,0.4607
51564,1,0.942
51565,0,0.0625
51566,0,0.0761
51567,1,0.9197
51568,1,0.9222
51569,0,0.138
51570,0,0.4554
51571,1,0.929
51572,1,0.867
51573,1,0.5856
51574,0,0.1359
51575,0,0.3731
51576,0,0.2007
51577,0,0.0018
51578,1,0.9392
51579,1,0.9055
51580,0,0.059
51581,0,0.2338
51582,1,0.8618
51583,1,0.8391
51584,0,0.3758
51585,1,0.7309
51586,0,0.0119
51587,1,0.8709
51588,1,0.9003
51589,0,0.1896
51590,1,0.8839
51591,1,0.8942
51592,1,0.8491
51593,0,0.1267
51594,0,0.0154
51595,0,0.0268
51596,0,0.293
